id,title,object_id,object_name,other_number,place,date,description,photographer,people,search_terms,credit_line,url
39673,"Dr. Hagop ""Jacob"" Hekimian",L1990.007.009,"Print, Photographic",ALBERIAN_Marie_9-90,"Pawtucket
Rhode Island
USA",1917,"Dr. Hagop ""Jacob"" Hekimian, a resident in general surgery, posed in the operating room at Memorial Hospital, Pawtucket, Rhode Island, August 26, 1917. Dr. Hekimian's name indicates his profession. In Turkish, hekim means “doctor.” Back in Aintab, his father was the beloved Hekim Hagop jan, the honorable doctor who ministered to all in the community regardless of ethnicity or ability to pay. His life-saving medical services were so valued that Turkish officials protected him and his family during the Genocide. His son Hagop, Jr., after graduating from Aintab College, decided to follow his father’s profession elsewhere. In 1910 he arrived in the United States and began his medical education in Boston. After his residency in Rhode Island, he practiced medicine in New Jersey.
The unidentified registered nurse anesthetist at his side is a graduate of Memorial Hospital's School of Nurse Anesthesia, as indicated by the style of her cap.",Unknown,"Hekimian, Hagop","1920s
men
women
doctors
health
medical
Nurses",Courtesy of Marie Hekimian Alberian,https://projectsave.catalogaccess.com/photos/39673
55997,Nikolai Avetkov sculptor at work,K1999.001.962,"Print, Photographic",TOROSIAN_J_962-99,Soviet Armenia/USSR/Republic of Armenia,1965,Nikolai Avetkov sculptor at work. Soviet Armenia. 1965,,,"1960s
Artists
work
men",Courtesy of Jack Torosian,https://projectsave.catalogaccess.com/photos/55997
44222,Banquet honoring the Republic of Armenia's Mission to the United States,K1986.012.032,"Print, Photographic",BOYAJIAN_Vahe_32-86,"Boston
Massachusetts
USA
Boston/Massachusetts/USA",1919,"Banquet honoring the Republic of Armenia's Mission to the United States. General Antranig is the honored guest at the head table. Photograph by Glines.
Copley Plaza Hotel, Boston, MA.
December 14, 1919
Couresy of Vahe Boyajian and Harriet Marsubian",Glines Photo,"Ozanian, General Antranig (known as Antranig)","1910s
banquets
First Republic of Armenia
Notables","Project SAVE Photograph Archive, Courtesy of Vahe Boyajian",https://projectsave.catalogaccess.com/photos/44222
48271,Near the eternal flame of Tsitsernakaberd,K1990.030.205,"Print, Photographic",OHANIAN_Aram 205-90,"Yerevan
Erivan
Russian Empire
USSR
Republics of Armenia",,"Near the eternal flame of Tsitsernakaberd, Yerevan, Armenia, c. 1988-1990.
Photographer unknown.",,,"politics
1980s
street scene
Genocide
commemoration","Project SAVE Photograph Archive, Courtesy of Aram Ohanian",https://projectsave.catalogaccess.com/photos/48271
55999,Sculptor Ara Sargsyan in his studio,K1999.001.963,"Print, Photographic",TOROSIAN_J_963-99,Soviet Armenia/USSR/Republic of Armenia,,"Sculptor Ara Sargsyan in his studio, working on a bust of Nelson Stepanyan. Soviet Armenia. c. 1950-60s",,,"1960s
Artists
work
men",Courtesy of Jack Torosian,https://projectsave.catalogaccess.com/photos/55999
44236,Mihrean and Van Aroian rowing a boat,L1992.037.009,"Print, Photographic",ROAT_Alice_9-92,"Massachusetts
USA",1944,"Father and son, Mihrean and Van Aroian, Whitman Lake, East Weymouth, Massachusetts, 1944; photo by Alice Aroian, daughter and sister.",,"Aroian, Mihrean
Aroian, Van","smoking
fathers
children
recreation
boat/ship
boys",Courtesy of Alice Aroian Roat,https://projectsave.catalogaccess.com/photos/44236
39675,"Bedoukian brothers, Ararat Rug",K2008.034.001,"Print, Photographic","BEDOUKIAN, Harold 1-08","Montreal
Quebec
Canada",1935,"Zareh Bedoukian, left and Kerop Bedoukian. Zareh worked for his brother Kerop's Ararat Rug business, while studying for his Ph.D at McGill University, Montreal, Quebec, Canada, 1935.",Unknown,"Bedoukian, Zareh
Bedoukian, Kerop","1930s
men
rugs
work
transportation
brothers
business
cars
vehicles",,https://projectsave.catalogaccess.com/photos/39675
48276,Berge and Arsine Paragamian,K2001.035.006,"Print, Photographic",PARAGAMIAN 6-01,Brooklyn/New York City/New York/USA,,"Berge and Arsine Paragamian, Brooklyn, NY; photographed by M. Mishkin Studio",,,"siblings
family",Courtesy of Helen Paragamian,https://projectsave.catalogaccess.com/photos/48276
56000,Ervand Kochar,K1999.001.964,"Print, Photographic",TOROSIAN_J_964-99,Soviet Armenia/USSR/Republic of Armenia,,Portrait of painter and sculptor Ervand Kochar. Soviet Armenia. c. 1950s-60s,,,"1960s
Artists
work
men
portraits",Courtesy of Jack Torosian,https://projectsave.catalogaccess.com/photos/56000
39676,Edna Diradoorian with High School Diploma,L1990.007.017,"Print, Photographic",ALBERIAN_Marie_17-90,"Union City
New Jersey
USA",,"Union Hill, New Jersey, c. 1914; photo by A.H. Gabriel Studio, Union Hill, New Jersey; Edna Diradoorian with her high school diploma.
Edna was born in Agn, Historic Armenia, Ottoman Empire in 1895, and was two years old when her family brought her to the United States for a better life.
Courtesy of Marie Hekimian Alberian, the niece of Edna","Gabriel, A. H.","Diradoorian, Edna","1910s
women
graduation
education
school
Kaprielian family of Agn",Courtesy of Marie Hekimian Alberian,https://projectsave.catalogaccess.com/photos/39676
44239,Shamiram Iskian,L1988.045.005,"Print, Photographic",TEVONIAN_Marie_5-88,"Constantinople
Istanbul
Ottoman Empire
Turkey",1875,"Shamiram Iskian, Constantinople, c. 1875; photo by Abdullah Freres.
Courtesy of Marie Iskian Tevonian, Shamiram's husband's sister's daughter.",Abdullah Freres,"Iskian, Shamiram","1870s
water pipe (hookah)",Courtesy of Marie Iskian Tevonian,https://projectsave.catalogaccess.com/photos/44239
56002,Hagop Gochoyan,K1999.001.966,"Print, Photographic",TOROSIAN_J_966-99,Soviet Armenia/USSR/Republic of Armenia,,"People's artist and painter of the Armenian Socialist Soviet Republic, Hagop Gochoyan. Soviet Armenia. c. 1950s-60s",,,"1960s
Artists
work
men
portraits",Courtesy of Jack Torosian,https://projectsave.catalogaccess.com/photos/56002
